"energy","danceability","tempo","valence","views","likes","stream"
"0.647","0.667","179.895","0.962","447341913","1981073","30262724"
"0.635","0.707","107.33","0.929","132729","1625","60902496"
"0.551","0.703","93.478","0.693","53428","620","31416730"
"0.619","0.745","99.273","0.795","20193692","89871","32601983"
"0.795","0.621","96.801","0.784","14094354","62867","35632240"
"0.521","0.616","101.206","0.689","31863784","106038","19712599"
"0.458","0.687","94.707","0.913","124040","543","17685976"
"0.531","0.429","203.887","0.571","10893371","30149","14739870"
"0.801","0.784","104.769","0.969","754110","4966","19462542"
"0.296","0.559","188.803","0.949","5208749","30959","15464245"
"0.669","0.549","175.892","0.681","697938","3612","12130632"
"0.78","0.612","92.059","0.554","545407316","5986098","39808296"
"0.519","0.32","98.055","0.376","209992747","2705034","16236649"
"0.508","0.87","111.966","0.91","14446124","214882","2515355"
"0.648","0.634","95.989","0.667","322072993","1968520","46207624"
"0.914","0.84","104.019","0.651","505148640","2807070","35194032"
"0.979","0.6","137.06","0.453","47755639","272246","19126150"
"0.537","0.647","131.927","0.185","91665253","568892","30343872"
"0.723","0.533","97.848","0.591","401147924","1843683","27189476"
"0.719","0.647","104.003","0.4","542066","16385","12441178"
"0.941","0.502","119.783","0.124","78504843","442178","144244482"
"0.903","0.562","132.009","0.791","76030355","914344","202151628"
"0.614","0.744","131.994","0.774","25655408","199834","199216843"
"0.722","0.413","109.948","0.0803","2570547","57362","12710578"
"0.805","0.671","132.051","0.866","25655408","199834","114085366"
"0.799","0.528","116.005","0.189","1091702","28506","6520936"
"0.812","0.576","109.033","0.32","639400","17169","3656680"
"0.965","0.427","131.948","0.0654","298343","2217","20046405"
"0.848","0.521","158.739","0.297","2301743","19945","44402584"
"0.958","0.473","139.908","0.242","4331231","35193","16528059"
"0.878","0.834","102.848","0.418","156102851","1555722","297528403"
"0.75","0.859","98.691","0.857","12174","110","266390137"
"0.775","0.906","100.054","0.838","3562875","44206","73355859"
"0.698","0.894","98.104","0.695","1684833","11800","87962514"
"0.583","0.851","95.048","0.956","42329688","361710","0"
"0.548","0.905","97.235","0.794","2182490","41683","20917047"
"0.735","0.773","176.415","0.818","491267","3129","29869507"
"0.795","0.83","105.525","0.402","8558700","109626","21150746"
"0.812","0.843","105.488","0.361","8558700","109626","9790983"
"0.703","0.261","83.495","0.405","162469309","900295","282098095"
"0.579","0.619","127.224","0.69","6667313","64417","180034863"
"0.608","0.799","121.915","0.963","954757","8675","85579364"
"0.855","0.728","133.887","0.971","18496073","127562","73029605"
"0.83","0.651","131.282","0.917","3304005","22443","29570110"
"0.662","0.607","107.643","0.629","1087246","9789","60688101"
"0.543","0.718","115.522","0.37","37278","384","31578368"
"0.827","0.686","147.623","0.854","4826317","50345","20834503"
"0.794","0.73","117.879","0.964","16506727","104498","22675644"
"0.855","0.583","122.425","0.664","2750828","11381","14966453"
"0.901","0.536","87.559","0.666","66337465","506298","254851357"
"0.854","0.581","131.18","0.788","26565081","160882","108809139"
"0.924","0.365","135.811","0.632","6301819","105080","91357177"
"0.809","0.373","145.045","0.539","4620810","44951","53486952"
"0.702","0.501","139.095","0.58","13859721","104194","39372175"
"0.835","0.202","156.883","0.661","17096798","91769","56525189"
"0.919","0.51","141.053","0.386","1068982","40372","41179962"
"0.935","0.485","155.61","0.68","69438","646","28569668"
"0.841","0.513","133.266","0.457","21415769","122536","26846878"
"0.921","0.528","144.368","0.298","399669","10684","24564476"
"0.0462","0.144","89.996","0.0868","1291544","32075","34947837"
"0.482","0.413","66.766","0.13","7841194","106983","37128350"
"0.186","0.0686","75.481","0.0363","786350","9077","21226373"
"0.146","0.17","116.238","0.0339","560512","4678","18654655"
"0.0921","0.0717","69.286","0.0359","1511650","15156","27125879"
"0.12","0.249","95.766","0.0739","1172744","11640","19650323"
"0.172","0.0619","65.409","0.0442","18354","476","17183261"
"0.0876","0.0649","73.028","0.0331","570327","5191","14144753"
"0.0632","0.127","84.176","0.056","953536","17047","11752883"
"0.125","0.298","81.36","0.323","322623","3807","14245428"
"0.836","0.794","155.925","0.966","145318442","723970","55441105"
"0.877","0.563","93.834","0.646","739090060","2603712","141449230"
"0.806","0.633","97.528","0.65","29634964","238471","14364320"
"0.899","0.809","95.016","0.733","651899082","2005316","89890018"
"0.813","0.525","160.659","0.902","168043644","298560","21089825"
"0.713","0.807","91.972","0.772","1058367","10513","2078183"
"0.841","0.715","83.826","0.961","412585297","768679","22852516"
"0.933","0.709","120.002","0.934","24559991","89483","42268316"
"0.948","0.732","98.055","0.889","157817709","438543","43765457"
"0.834","0.801","94.01","0.945","17966843","80758","39369834"
"0.657","0.753","107.01","0.437","124308981","1035025","1307438756"
"0.616","0.728","99.962","0.508","304834664","1966676","1089163472"
"0.262","0.788","99.859","0.719","2399757","39649","84201705"
"0.608","0.498","169.936","0.123","15068858","160454","42634841"
"0.839","0.763","104.977","0.655","52739","1037","58120618"
"0.459","0.696","105.965","0.33","44177","1429","1250822"
"0.519","0.758","92.99","0.417","1015354","25522","14124057"
"0.664","0.583","149.982","0.525","107675","4159","4940186"
"0.534","0.661","152.115","0.29","23001","1122","2873227"
"0.604","0.791","108.047","0.31","70456","1824","4151788"
"0.309","0.546","157.008","0.624","68704","774","60765126"
"0.473","0.577","163.145","0.723","81130598","253555","59055593"
"0.696","0.824","111.266","0.888","727713","8393","36042765"
"0.58","0.891","115.789","0.945","11354917","63064","53676716"
"0.653","0.35","155.602","0.69","11083173","54535","46649603"
"0.486","0.839","117.528","0.942","37774","398","26503271"
"0.41","0.585","148.207","0.549","42634897","122464","21822183"
"0.509","0.51","152.051","0.718","77293","738","17235038"
"0.65","0.89","109.839","0.963","2715977","11675","7837385"
"0.604","0.893","110.522","0.953","17895251","82003","16698255"
"0.771","0.674","155.301","0.966","44355","512","197522305"
"0.675","0.936","125.024","0.902","3241613","22233","104152243"
"0.916","0.534","165.352","0.488","244075853","569755","73680368"
"0.949","0.642","188.072","0.45","108173","1094","38376246"
"0.943","0.545","190.053","0.694","965534","5485","60745840"
"0.834","0.8","130.009","0.955","40182312","197067","43213582"
"0.92","0.555","102.601","0.452","108173","1094","74475452"
"0.972","0.52","196.175","0.933","40476800","91938","24808714"
"0.49","0.54","140.02","0.491","72750973","159377","29729546"
"0.954","0.56","100.007","0.764","4909809","38562","12688304"
"0.898","0.579","127.876","0.635","292199195","883102","275426248"
"0.74","0.424","169.914","0.585","64204308","241990","93060205"
"0.642","0.565","149.731","0.433","4155981","39212","151663396"
"0.901","0.576","97.972","0.847","29563640","56871","24488419"
"0.522","0.506","139.706","0.345","83687203","258709","40188593"
"0.866","0.594","132.944","0.76","26875247","59407","31495079"
"0.878","0.518","142.963","0.599","56896671","130653","30281939"
"0.756","0.609","128.761","0.461","394452","2349","9822757"
"0.747","0.445","75.821","0.395","27191167","54428","18345332"
"0.623","0.654","123.996","0.401","305756511","2510462","501582439"
"0.71","0.684","93.007","0.451","9801383","72683","454972089"
"0.496","0.513","113.072","0.676","37402739","350044","154685779"
"0.751","0.597","103.956","0.568","89971369","622841","171824668"
"0.785","0.646","100.911","0.52","10995246","193071","43468638"
"0.611","0.589","76.006","0.121","93182998","883428","145072310"
"0.743","0.644","125.913","0.274","39063199","467036","167396382"
"0.511","0.712","87.004","0.182","296769","4184","127059266"
"0.656","0.432","199.246","0.66","49695296","430565","98685187"
"0.647","0.649","158.982","0.844","1209868","31623","11975020"
"0.757","0.385","82.673","0.469","518595","8965","100771813"
"0.88","0.688","140.904","0.618","1785868","37681","20050775"
"0.584","0.641","169.953","0.167","129529","1428","14006460"
"0.479","0.812","92.039","0.399","133449","6645","313690"
"0.942","0.609","121.433","0.368","285254","1977","7711892"
"0.555","0.595","78.558","0.742","221324","1992","7484428"
"0.449","0.514","65.451","0.622","1537700","29981","2146165"
"0.792","0.748","134.041","0.54","145096","3034","463086"
"0.791","0.645","124.958","0.579","861988","3554","61845182"
"0.225","0.5","173.788","0.355","203460573","997028","200813236"
"0.78","0.41","88.016","0.695","31558796","194704","119115852"
"0.914","0.727","106.021","0.784","17259819","103398","83893430"
"0.836","0.514","143.888","0.501","125358675","523136","150339576"
"0.819","0.721","96.02","0.867","91852241","359023","101484940"
"0.596","0.581","171.975","0.912","1893428","11108","13408404"
"0.959","0.591","163.883","0.86","17012920","74029","62871959"
"0.345","0.681","76.014","0.253","234868","3087","2640381"
"0.878","0.667","107.024","0.816","75034","297","24301439"
"0.153","0.657","119.657","0.654","10673555","24896","117551068"
"0.332","0.731","118.042","0.364","31930068","78865","41176764"
"0.164","0.583","150.77","0.47","1506244","11361","58960164"
"0.319","0.768","113.477","0.625","989449","10048","49482246"
"0.566","0.49","134.51","0.656","701161","5424","43466837"
"0.654","0.616","125.679","0.522","36409211","32664","19919265"
"0.945","0.78","135.037","0.662","7463244","63914","20685138"
"0.736","0.724","120.006","0.955","93571","478","21977409"
"0.483","0.294","171.794","0.601","5464286","32649","16147569"
"0.739","0.41","87.137","0.623","1759637","5099","15021436"
"0.808","0.673","130.041","0.303","81691545","546567","129338689"
"0.948","0.545","141.507","0.355","157436348","822119","98419201"
"0.995","0.604","136.216","0.262","8368329","16106","109366004"
"0.944","0.652","147.078","0.454","48238665","307871","52108347"
"0.953","0.545","140.002","0.558","48281441","299610","62110915"
"0.996","0.642","144.993","0.161","49424149","297075","33337273"
"0.998","0.664","149.002","0.37","14572587","104394","25125729"
"0.96","0.443","174.011","0.533","41424588","352738","59026364"
"0.995","0.505","175","0.419","253115","10446","1392713"
"0.9","0.606","140.035","0.115","11852381","78296","53934094"
"0.785","0.695","135.063","0.488","734216","7008","10002986"
"0.778","0.704","93.493","0.779","5091352","37311","24516467"
"0.774","0.718","104.978","0.494","58051663","295722","44746283"
"0.778","0.894","105.015","0.888","24206027","215273","22669907"
"0.653","0.757","122.004","0.957","42011672","147743","21519826"
"0.755","0.647","107.853","0.498","64452857","396695","47688232"
"0.739","0.759","120.02","0.584","18604535","84963","8759877"
"0.776","0.859","101.041","0.832","49071798","368171","24144416"
"0.685","0.584","89.824","0.147","3010276","32910","9329896"
"0.921","0.638","120.004","0.621","4969961","30530","8096317"
"0.296","0.663","112.306","0.359","34668369","350164","394548991"
"0.653","0.518","149.089","0.523","1112505","13963","22029829"
"0.491","0.617","116.361","0.649","5554387","28313","8427300"
"0.444","0.568","152.712","0.592","4904247","48704","32537942"
"0.49","0.499","134.027","0.552","174694","1751","20407957"
"0.567","0.41","190.019","0.565","183326","3240","1960399"
"0.591","0.494","78.468","0.258","792332","4379","2431314"
"0.468","0.52","91.481","0.368","94328","1045","3086584"
"0.123","0.422","113.058","0.0785","789009","8409","4625257"
"0.579","0.54","114.308","0.713","696618","7285","11937263"
"0.769","0.489","128.985","0.637","25673357","281796","122972794"
"0.938","0.377","120.514","0.385","17722970","122804","72337052"
"0.877","0.471","150.092","0.419","10996836","68164","77325723"
"0.926","0.402","125.116","0.649","10957236","70183","42341146"
"0.974","0.245","141.885","0.644","10469890","76411","38939494"
"0.911","0.237","138.227","0.247","2089690","20430","22717864"
"0.907","0.468","119.993","0.168","8144584","41629","24288930"
"0.91","0.26","84.507","0.349","25768356","141787","53685661"
"0.941","0.37","120.501","0.382","17722970","122804","37929415"
"0.919","0.675","97.017","0.726","97991619","499923","251857025"
"0.894","0.878","119.927","0.682","175039303","990276","215280183"
"0.871","0.808","114.993","0.946","46281752","229896","24371320"
"0.876","0.767","115.025","0.938","979871","7810","20698204"
"0.896","0.732","99.966","0.787","21638168","90990","11802790"
"0.87","0.85","94.047","0.791","7886119","25975","6741248"
"0.825","0.738","105.988","0.704","4125739","22608","1760486"
"0.883","0.946","98.988","0.767","43430","247","6380117"
"0.867","0.848","93.992","0.961","5694370","9781","3011106"
"0.544","0.58","119.657","0.365","277595","1820","0"
"0.666","0.607","139.542","0.79","4512878","18514","216747077"
"0.748","0.504","144.76","0.766","1123510","9494","119757012"
"0.765","0.734","133.921","0.634","31476341","83326","85207479"
"0.927","0.671","163.945","0.946","20534126","96046","79646669"
"0.924","0.619","173.924","0.801","4460827","19948","69008059"
"0.8","0.702","135.984","0.976","34374512","130181","37396670"
"0.72","0.707","134.047","0.973","7979358","25706","18249130"
"0.68","0.451","174.765","0.674","841607","10093","7891515"
"0.86","0.573","157.722","0.934","5745401","17084","8563443"
"0.872","0.671","149.99","0.915","22289068","72955","17452232"
"0.788","0.82","93.961","0.648","75538836","315512","121967980"
"0.821","0.743","82.061","0.828","5660000","21345","62549077"
